sugar	etanol
-0.001305141	0.000591191
-0.005529772	0.00177148
0.011894527	0.020727643
-0.008107718	0.010347893
-0.003640869	0.002570328
-0.002922343	-0.001998573
0.00175443	-0.001716248
-0.000876765	0
-0.002488459	-0.00085923
0.007737815	-0.001720677
-0.00364246	-0.001148765
0.003496987	-0.000574878
0.000727052	0.002297531
-0.008026354	-0.006619682
0.005260877	-0.001155735
0.003056089	0.000866927
-0.002910319	-0.001156069
-0.000437388	0
-0.005555526	0.002599279
-0.000146646	-0.000865676
-0.000293254	0.001442377
0.004682479	-0.001153735
-0.000730237	-0.006079046
0.005681405	0.000870701
-0.000871923	-0.007279112
-0.000872698	-0.006743905
-0.003206547	-0.005309747
0.001895968	-0.00207254
-0.000145632	-0.00148302
0.003491391	-0.006850362
0.002755451	-0.000298909
-0.010481985	-0.002694209
0.010337123	-0.00119976
-0.001014419	-0.006322466
0.000289896	-0.007579239
0.000869386	-0.008864493
-0.005664077	-0.006159551
0.005953637	-0.000927214
0.001157604	-0.012758847
0.002599655	-0.006913918
-0.002165938	-0.002526051
0.007918881	0.009439969
0.002721018	0.002189896
0.00499322	0.005609239
-0.008144648	0.010817599
0.003723361	0.037113929
-0.001144194	0.0035482
-0.001575367	0.026217639
0.006144193	0.00487596
-0.004568826	0.003712699
-0.007469095	0.008232836
-0.013791276	0.004231915
0.006411125	0.01758103
-0.020543658	0.013190628
-0.002374886	0.021070472
-0.006261171	0.02142089
0.010265581	0.008856531
-0.00966757	0.008778781
0.00089628	-0.005413082
-0.034947388	-0.009087431
0.021568775	0.004683849
0.005884574	-0.003641096
0.005102007	0.000260518
0.007753192	0.001821731
0.00577564	0.00259673
0.004126133	-0.002076844
0.005280168	-0.003905746
-0.011179919	-0.000260926
0.013517676	-0.007070869
0.008429072	-0.009506277
0	-0.010401481
-0.014577518	0.000536049
-0.007221268	-0.01539115
-0.004001562	-0.009569451
0.00828171	-0.015225208
-0.00872728	-0.032892106
0.012842482	-0.010431854
-0.001908494	-0.012014797
0.00337411	-0.007694622
0.00816803	0.000890869
0.005071459	0.00148302
-0.009584781	-0.002968242
-0.006000691	0.000594354
-0.007219273	0.020873902
-0.025913155	0.05435813
0.004541946	0.057296183
0.008872966	0.027209071
0.001197097	0.001012402
0.008042953	-0.001012402
0.006063702	-0.004568536
0.002944599	0.011382442
0.00674004	0.018440592
0.009012926	0.031594365
0.009936046	0.007388903
-0.003301087	-0.018212821
-0.002879314	-0.019290062
-0.00072118	-0.05056689
0.007904087	-0.051894043
-0.004447292	-0.02181503
0.010014347	-0.020305266
-0.005567055	-0.003424661
-0.000286399	-0.014977238
0.006564987	-0.016974361
0.005249285	-0.005030341
0.000707306	-0.008041741
-0.001273492	-0.001496334
-0.005110018	-0.001198682
0.002700236	0.004189114
0.012832496	0.01834371
-0.004071624	0.027755468
-0.004653495	0.014999574
-0.009229771	0.002805051
-0.007589326	-0.003648103
0.002870635	-0.012731817
0.002862518	-0.00542471
-0.023132417	-0.012386735
-0.001610203	-0.01754431
-0.010011862	-0.004434597
0.016437045	-0.010424517
-0.025653744	-0.000898607
-0.027403077	0.007166349
0.009775532	0.021778377
-0.029774663	0.01531158
-0.005495861	0.004862014
-0.00441847	-0.009171747
-0.004755875	-0.006065001
0.00759858	-0.013121635
0.000788193	-0.013891165
-0.00537211	-0.006868774
-0.009871104	-0.003602526
-0.009807957	0.010173637
0.008527105	0.004455673
0	0.010320009
0.007978342	-0.005589072
0.004123749	-0.000295029
-0.001584002	-0.009487175
-0.018399079	-0.004478288
0.01299452	-0.003597126
-0.01866206	-0.001201923
-0.005863225	0
0.004237969	0.009575178
-0.000488066	0.00089299
-0.006039339	0.005932975
0.003432201	0.007954085
-0.005234757	0.001173021
-0.003450312	0.008463497
-0.009425436	0.002322207
-0.003661755	0.002316827
0.004326113	-0.006093157
0.003811406	-0.009063065
0.000826635	0.002639685
0.000330486	0.003800619
-0.004304626	0.002913755
-0.002491919	0.010131799
-0.001831367	0.008317845
-0.005346696	0.005980368
-0.011118713	0.000851426
-0.007652397	0.00509339
-0.010295252	0.00899135
-0.006749182	0.00946555
0.013110383	-0.006951231
0.007852601	-0.001396063
-0.008366838	0.000279369
0.005812976	-0.007007737
-0.007185625	0.008961135
0.004625207	-0.001674108
0.015096614	0.001116383
0.000673124	0.002229034
0.005201807	0.003611617
-0.001675009	0.004703287
-0.00251787	0.001654716
0.016171078	0.003301241
-0.008302937	-0.000549451
0.00565349	-0.003027386
-0.005820287	-0.004419897
-0.001502128	0.00221239
0.006327044	-0.002489284
0.000663697	-0.007784304
0.001160381	0.000279057
-0.008485252	-0.002234638
0.008319516	-0.006171128
0.008250872	-0.002817697
0.00032864	-0.009070357
0.001313446	-0.003422707
0.006704301	-0.007456301
-0.001631105	0.002587324
0.006994758	0.005725753
-0.005526688	0.007961373
-0.005229608	0.005084757
-0.017020968	0.002813733
-0.002001986	-0.003095542
0.008977567	0.002814525
-0.004312463	-0.004224763
-0.000665131	-0.010783305
0.004149728	-0.000570776
-0.006314361	0
0.002497246	0.018105162
0.011243521	0.013920047
0.001150259	-0.001937181
-0.006756209	-0.001940941
0.011671029	-0.000277585
0.000326797	0.003049205
0.00959279	-0.00083068
0.005325632	0.003870616
0.006897132	0.001103144
0.001916305	-0.001655173
0.005092309	0.002481733
0.011991277	0.001651074
0.00796691	0.009304939
0.003572311	0.002176872
0.002168175	0
0.000463986	0.008121322
0.002162497	0.006449901
0.001079482	0.000535619
-0.003705965	0.00080289
0.004938282	-0.000535189
0.001077006	0.000535189
0.00337736	0.001870908
-0.009083212	-0.002941572
0.009389633	-0.00295025
-0.000153145	-0.004306871
0.007632459	0.004843928
0.002885053	0.005621752
-0.006388796	0.005590325
-0.005662193	0.003974042
0.009774039	0.001585205
-0.002434633	0.006053447
-0.009336564	0.01407006
0.002610736	0.002067718
0.000153393	0.000774293
0.001532317	-0.002583313
0.004430532	0.004130104
-0.003818256	0.000257566
0.006406352	0.001286836
0.002733072	0.001285182
0.002423203	-0.001799718
-0.005156275	0.003339759
0.002733072	0.000512821
-0.00654144	0.000512558
0.002286776	0.004601235
-0.001981511	0.000764818
0.003351123	-0.000764818
-0.007326086	0.005595132
0.007478066	0.001267267
-0.001369297	0.012835208
0.002129278	0.006977352
-0.010691976	0.018452978
0.011754902	0.010186845
-0.005020946	0.003372684
0.007294911	-0.000481116
0.007091708	-0.000722109
0.00957661	0.000240761
0.003567671	-0.001686544
0.01048056	0
0.009354059	-0.002414294
-0.008473301	-0.001935641
0.012103596	-0.003639456
0.020373818	-0.000972763
-0.010278491	-0.000486736
0.013398077	-0.001705446
0.006491683	-0.000487805
0.014523381	-0.001709193
-0.007095598	-0.001956948
0.009311414	0.006832628
0.008402846	0.002914038
0.015786882	0.013726886
0.002966175	0.004534073
-0.013690516	0.002615624
-0.007672294	0.001186662
0.011350577	0.004496517
0.002308972	0.003300333
0.002032961	0.001881026
-0.007065315	0.00375147
-0.011105853	-0.00351659
-0.004975836	0.00375059
0.006904198	-0.001873537
0.004804718	0.000468713
0.005735438	-0.004697049
-0.003273394	0.002586107
0.003817921	-0.000469704
0.017269708	-0.005181359
-0.000401351	0
0.007067154	0.003064956
0.007413298	0.005867873
0.003817565	-0.004221395
0.00432647	-0.001175779
-0.00248873	0.003523198
-0.000524741	0.005844552
0.001180303	0.016873161
-0.006970581	0.001831922
-0.003172481	-0.002978579
0.00764976	0.000458821
0.00785239	-0.002526124
0.004682035	-0.002763069
0.001426256	-0.000922722
0.001812298	0.000692121
-0.003368341	0.000691643
-0.004161254	0.001151676
0.002862735	0.001610121
0.017772484	0.006643021
0.00114823	0.005464494
0.008885524	-0.000454236
0.01005922	0.000454236
0.006235989	0.001134688
0.002731588	0.000906824
0.00544077	0.002037352
-0.003954027	-0.001584248
0.001608276	-0.000226526
-0.002847115	-0.004541334
0.007902251	-0.00708008
-0.005549709	-0.002294632
-0.006576101	-0.021361388
0.0071943	-0.002349625
-0.009687197	-0.025010235
-0.015215623	-0.016537342
0.005433766	-0.00738374
0.005529774	-0.019456837
0.005125282	-0.031212562
-0.022827122	-0.043283007
-0.011418419	-0.023614497
-0.011680886	-0.052478536
0.006246819	-0.035467881
0.004788659	-0.016519189
0.003480109	-0.006188139
-0.000772262	-0.028649842
-0.011265939	-0.029166034
0.004547503	-0.005936693
-0.010293934	-0.025122741
-0.016108099	-0.021602074
0.006765324	-0.013961832
0.009735612	-0.031419936
0.005613971	-0.029446368
0.012163737	0.007813993
0.013414484	0.038892781
-0.011872227	0.012752564
0.011110452	0.039342548
0.000254019	0.019105659
0.005318463	0.012865096
0.000378799	-0.001968505
-0.012832932	-0.011560822
-0.003202052	-0.007335811
0	-0.032655963
-0.008373563	-0.007287903
-0.001424054	-0.033649358
-0.002464519	-0.017442303
-0.00546945	-0.008466828
-0.016855798	0.009932029
-0.000531363	0.010196738
0.003183845	0.024339068
0.005810925	0.004586355
-0.005016565	0.018137923
-0.011179209	-0.001037524
0.002539639	0
-0.013033466	0.015110178
0.009958338	0.001021972
0.005208693	-0.003410645
-0.003870555	-0.011683982
-0.003751331	0.002416711
-0.005248636	0.008241805
-0.003920792	-0.003769064
-0.001898306	0.006160184
-0.000678881	0.007477941
0.018168941	0.009101698
0.004657037	0.013333531
-0.007863091	0.009556837
0	0.006212215
-0.004156311	0.019687581
0.011222523	0.027113893
0.010440867	0.003725555
0.00955196	-0.000930088
0.000130243	0.027533094
-0.007712005	0.006016865
-0.006846597	0.005682683
0.005533598	0.000596303
0.015902329	0.000298018
-0.01708558	0.016255715
0.011899493	0.020888488
-0.004298867	-0.004315932
-0.003662023	0.006610169
-0.008024788	0.00028641
0.002638242	-0.00516797
0.0049934	-0.017422043
0.002487427	-0.006170139
-0.00143932	0.007633625
0.000785301	-0.012360369
0.005349997	-0.000888757
-0.015211361	-0.001779888
-0.012364712	-0.005657303
0.016978774	-0.002990433
0.004592856	0.000598802
-0.003409761	-0.000598802
-0.001051551	-0.006007828
0.005900456	-0.000602773
-0.006426647	0.001807229
0.008124838	0.000902391
-0.011287703	0.002102419
0.015455448	0.002995808
0.002077331	0.001793186
0.002073128	-0.000298641
0.003488562	-0.004790428
-0.000903284	0.002098637
-0.002197067	0.002393061
0.006833873	0.001194387
-0.007610446	0.005653936
-0.002463241	0.002667063
0.002074638	0.005901463
0.007742052	0.004110399
0.001797856	0.005842845
0.007031877	0.009566677
-0.001785259	0.005466853
-0.003708207	0.009992945
0.005875595	0.008768264
-0.006772744	-0.004515955
0.00600834	-0.000565931
0.006605766	-0.002266932
0.008070661	-0.012848142
-0.011114095	-0.004031102
0.005572482	-0.000288559
0	0.001730104
0.004410555	-0.004909757
-0.0036531	0.000578871
0.008795182	0.000867679
0.005862218	0.002886838
0.012605159	0.016581283
-0.007148194	-0.000567215
0.008252791	0.00509339
0.003184351	0.008711591
0.006338441	0.009745309
0.007625734	0.017033379
0.002408733	0.00543332
0.003961852	0.009437848
0.008114603	0.01676686
0.002255631	0.004213859
0.001303549	-0.006856567
0.008138218	-0.001323977
0.000352422	0.000264936
0.002697099	-0.009314771
0.000819432	0.001869908
0.003271019	0.003995211
0.00046643	-0.01230291
0.009513925	-0.007021363
-0.012549561	-0.005707313
0.005597065	-0.01648842
-0.001978677	-0.001108955
0.006966219	0.001386002
0.00057837	0.008001146
-0.003707129	0.017434383
0.008897118	0.001618997
-0.009942278	0.002423591
0.00232096	0.013093039
0.005779027	0.00529522
0.009291779	0.002373732
0.00512497	-0.002637828
0.002269421	0.006319136
-0.000566895	0.008884302
0.003848301	-0.001301575
0.008661029	0.011396135
0.00257252	-0.003870473
-0.003581025	-0.007525662
0.010593966	0.009591778
0.000997794	0.006429236
0.005194828	0.002304443
-0.003865891	0.027246892
0.000663757	0.009166421
0.00452419	0.015174055
0.006912058	0.016620881
0.002729706	0.004528669
0.0106292	0.000475511
0.019550807	0.004032742
0.00295802	-0.00023677
0.01205775	0.000710143
0.015204317	-0.002131944
0.01568421	-0.000711659
0.002119811	0.004026056
0.011928202	-0.005213282
0.000298859	-0.002140564
0.002189076	-0.000714541
0.002283396	0.006412562
0.013005188	-0.002132955
0.000880544	0
0.009344943	0.000948542
0.0001938	0.004021295
0.010215952	-0.001181056
0.008117296	0.006126315
-0.003620747	0.000469704
0.003620747	-0.001880142
0.003797252	0.002818888
0.007739538	0.002108964
0.012612845	0.000935892
0.000835265	-0.006334332
0.002501479	0.002820213
0.005628619	0.003280228
0.002573049	-0.000702001
0.004304242	-0.00023411
0.001369819	-0.002109458
0.002824962	-0.001643772
0.00815667	-0.001881911
-0.013448663	0.000706132
-0.012797671	-0.005189915
0.010507978	-0.001183292
0.011124406	0.001419783
0.005516133	0.003540662
-0.000451026	-0.002831526
0.001622654	-0.001892148
0.008431317	-0.002844952
-0.059146393	0.001660539
0.026186879	0.001184413
0.010102933	-0.003557457
-0.019842846	0.004976903
0.002606583	-0.00616554
-0.000744001	0.001426195
0.0055669	0.003556613
9.24643E-05	-0.005220705
-0.004822378	0.000713521
0.011277629	0.00095057
-0.001471843	0.002609419
-0.009619915	-0.000948092
-0.007182495	0.003786987
0.013667648	0.000236211
-0.008718317	0.003536488
-0.008982928	0.003992959
-0.003200869	0.004677277
-0.003305845	0.000932836
-0.002747318	0.001630372
-0.008192092	0.003484729
-9.56717E-05	0.002085023
-0.004890473	-0.0058025
0.000288327	0.005339537
0.007944536	0.010365174
0.000381289	0.004344353
0.02298738	-0.001141422
0.002511475	0.004785243
-0.002884097	0.000227299
0.000186287	-0.002730999
0.008348861	0.004093706
0.003228022	0
0.004685168	-0.002499717
-0.005329934	0.002499717
-0.001014068	0.001814059
-0.00777778	-0.000679887
-0.005779852	0.001359311
-0.008638533	0.015277763
-0.001415581	0.015487035
-0.001133913	0.01676321
-0.000756597	0.036043758
-0.007312164	0.011388466
0.010429591	0.038571162
0.012187298	0.038854926
0.006501342	0.009293571
0.010223437	0.010142837
0.003749984	0.020897663
0.008725732	0.016517301
-0.005808684	0.010921244
-0.005476456	0.026879089
0.015349241	0
-0.004788364	0.030219969
0.000452741	0.005701843
-0.02048538	-0.000501798
-0.013394321	-0.0060413
0.003831922	0.002521645
0.010855105	-0.000167912
-0.019003841	0.002850677
0.014935384	-0.001005194
-0.009401996	-0.000335289
-0.018692095	-0.009772614
0.019626928	-0.032874486
0.012074104	-0.0203277
-0.005647388	-0.02421951
-0.015908973	-0.028014076
0.00620649	-0.066308666
0.013039227	-0.01805506
0.003878819	-0.043084874
-0.020298649	-0.007723703
0.017529624	-0.008218039
-0.00064721	0.016369093
-0.012190213	0.019882212
-0.025219349	0.002301016
0.005744372	0.006041056
0.001907459	0.001867414
0.006742412	0.007023371
-0.003792931	0.001439885
0.011429766	0.02074932
0.000751122	0.000603804
-0.012275914	0.012993686
0.003982539	0.023359586
0.005850205	0.029818723
0.007124826	0.01717742
0.010962577	0.00332656
0.011939855	0.009913795
0.00473636	0.005828796
0.004985236	0.002358278
0.00361013	-0.004540097
0.013511923	-0.001457195
-0.005079093	-0.008788046
-0.008703128	-0.001840604
0.001530755	0.001656696
0.015534622	0.004953684
0.005477556	0.02565633
-0.000176201	0.03177657
0.008860829	0.037810726
-0.006484408	0.021399994
0.004123364	0.010369503
0.009757832	0.008186899
-0.007833568	0
0.006879471	-0.003202565
-0.00269394	-0.008536735
0.001217497	-0.008447094
0.005633338	-0.007696755
-0.006154924	-0.019924285
-0.004444663	0.004684633
0.005313833	-0.015475498
0.008047471	-0.006462608
0.003269707	-0.012533429
-8.59241E-05	0.003105057
-0.004477405	0.004296647
-0.004064107	0.012780271
0.005012923	0.019118476
-0.001553063	0.001328021
0.003620113	0.022148391
0.000945892	-0.000974026
0.003689258	0
-0.001800018	0.002109192
-0.002921189	-0.003897374
0.00609051	-0.001302508
0.002562378	-0.003427176
-0.014001904	-0.004259508
0.011097374	-0.011725013
0.003160396	-0.014557272
0.002640192	-0.006425453
0.001614771	-0.027168108
-0.020504291	-0.000174322
-0.009930395	-0.000523149
0.015289977	0.001568628
-0.000948816	-0.001568628
0.010216899	0.001394457
0.001280473	0.000522421
0.005699458	0.000870095
-0.024993752	0.000869338
-0.012338839	-0.000521512
0.010946298	-0.000173898
0.008585215	0.001911216
0.009111332	0.017891411
-0.008075671	0.009333967
-0.002764094	0.006566233
-0.001991464	0.001174004
0.009145133	0.007514438
-0.008798504	0.003819017
0.001125731	0.000662691
-0.007296167	0.005285774
0.006949928	-0.000329544
0.011876189	-0.004790626
-0.002912922	-0.005812522
0.002057068	-0.00433985
0.005379775	-0.009918548
-0.003925246	-0.001860151
0.005542087	0.007251908
-0.004345821	0.013850868
0.004090716	0.002317498
0.003480888	0.008397184
-0.004331726	-0.000163975
0.011509885	0.004254629
0.007878702	0.00374868
0.00839679	0.004058777
-0.002486764	0.009995247
0.000663752	0.014966049
-0.008244877	0.008027115
0.017737713	0.001879405
0.007122088	0.005772697
0.023858688	0.001088393
-0.000239025	-0.000310849
0.030288765	0.00496202
0.003009834	-0.001238199
0.009051864	-0.000929656
0.022352414	-0.001085692
-0.003740839	-0.000620925
0.007616442	-0.001554002
0.005785612	0.003260619
0.00354371	0.008489671
0.004558802	0.00337579
0.006362192	0.003364432
-0.006142144	0.005025519
0.007453487	-0.002890395
-0.002405351	0.004408307
0.005821184	-0.001214145
0.001305054	0.001365809
0.011383416	0.002574784
0.002718595	-0.000302572
0.004846371	-0.000302663
-0.003989448	-0.000151366
0.014738466	0.004380341
0.003090128	-0.000301477
-0.008945332	0.006911085
0.009085593	-0.001348416
-0.014975275	0.004636909
0.026892975	0.00014922
-0.005557907	-0.00014922
0.001879277	-0.001343986
0.011408213	0.004919142
-0.026118418	-0.002232975
0.014084204	-0.000745434
0.004997241	0.004761205
0.00020767	0.005329398
-0.013729881	-0.006220399
0.004131775	0.0004456
-0.005255241	0.00474075
0.003646603	0.003688136
0.003633347	0.006311948
0.002368486	0.000585138
0.007555555	0.003212151
-0.000967252	0.000437222
0.020660223	0.009137782
0.014519338	0.006906502
0.002599215	0.008424409
-0.005539817	0.00666055
-0.01885006	0.009698579
0.005984004	0.014166904
0.004599528	0.00988069
0.003906532	0.008701618
0.004560752	0.032103989
-0.004964155	0.017414345
0.004093835	0.011018689
0.017000191	-0.000892345
0.006628474	0.0067366
0.001045947	0.001645466
-0.009321922	0.001516492
0.001845012	-0.005571751
0.012755771	-0.000508066
-0.002733749	-0.006117006
-0.008706153	-0.002559838
-0.000920864	-0.000384541
0.00636288	-0.005399165
0.018143458	-0.004521679
-0.007800149	-0.004152076
0.00032355	-0.009405687
0.004067475	-0.008303178
0.001480836	-0.01668151
-0.00638974	-0.008785621
-0.006235445	-0.020158379
-6.51246E-05	-0.001663663
0.002342995	-0.004171307
0.001429135	-0.000557491
-0.003185887	0.00083612
0.004548101	-0.005867578
0.003429856	-0.00477529
0.006567989	-0.006922398
-0.003600583	-0.029492176
-0.000773214	-0.01145387
0.002832329	-0.003402622
-0.00038583	-0.004753425
-0.013921901	0.008156047
0.012892569	0.024652988
-0.001804001	-0.008537784
-0.011284199	-0.001745455
0.007342734	-0.000582496
0.019045662	-0.002187387
-0.019045662	-0.005269333
-0.009301234	-0.001027825
0.012597582	0.001321295
0.001676306	0.000146703
0.006613392	0.000733192
0	-0.001173365
-0.005711918	0.00029347
-0.003481583	-0.004116442
0	0.000589102
-6.45568E-05	0.005139889
-0.024850892	0.0014637
0.014593048	-0.000585223
-0.000783457	-0.001611132
-0.00124164	0.000293126
-0.01045132	-0.001613258
0.006848499	0.001759789
-0.000656509	-0.000732869
0.00445557	-0.001761081
0.001110771	-0.002794736
-0.017124873	-0.000884173
0.002057253	-0.006062865
0.004101964	-0.001632896
0.003887824	-0.016326282
-0.003095882	-0.004844091
0.000527648	-0.011753169
-0.02213429	-0.006933238
0.012127845	-0.001237624
0.00232833	-0.014343869
-0.009882532	-0.016785826
-0.013375941	-0.004481442
0.005628865	-0.020582527
-0.009103297	-0.031606091
-0.011807654	-0.019454538
0.010441834	-0.014755931
0.002320793	-0.001575217
-0.008077762	0.010628204
0.012567592	0.014111403
-0.015458549	0.004262944
0.024108999	-0.00272619
-0.000605775	0.009509326
0.003763432	0.004384493
-0.024375698	-0.000168279
0.018657704	0.00033653
-0.017627278	-0.009465926
-0.005853448	-0.004766778
-0.016714604	-0.002220894
-0.021652804	-0.001197912
-0.022719097	0.010729899
-0.028219189	0.000846668
0.004295301	0.000169248
0	0.005737444
0.017220582	0.018505154
-0.003776598	0.018331119
-0.003120808	0.022609798
0.015874002	0.024588194
0.003363747	0.039434894
-0.002119298	0.010209455
-0.005869875	0.010397692
0.004552108	-0.000728704
0.008461667	-0.021813687
0.004131839	-0.000447127
-0.011788029	-0.000894855
0.019641922	-0.004186609
0.000215286	0
-0.00050248	0.00164683
0.000574191	0.008935279
0.004510191	0.018508166
0	0.013731516
0.004134313	0.004868977
0.001705793	-0.001429593
0.014382608	-0.004301082
0.005514607	-0.00201352
0	0.004166373
-0.002928042	0.010269667
-0.005741453	0.024668385
0.000421209	0.03013796
-0.004996007	0.024679507
0.011781392	0.023573168
-0.008260509	0.002812222
-0.005427256	0.01959236
0	-0.00012518
0.006972532	-0.004139754
-0.01051261	-0.009726597
-0.010122684	-0.00738951
0	-0.007573363
-0.000645125	-0.023993849
-0.017064775	-0.030961396
-0.00131353	-0.031669659
-0.010866443	-0.018005732
-0.000221595	-0.010642988
-0.002365581	-0.005218916
-0.018073673	-0.006708498
0.011390194	-0.005870284
-0.005828846	0.000735673
0.007094701	0.007181096
-0.007919339	0.009880929
-0.003682176	0.001300484
-0.000376514	0.004322773
-0.011894469	-0.007070226
0.005699753	-0.001739131
-0.007301576	0.000580046
-0.003747509	-0.001015302
-0.004992859	-0.000580636
-0.004166948	-0.002762634
0.009696074	-0.004523904
0.010588551	-0.004838364
-0.001288987	-0.008560938
0.000606811	-0.012379903
-0.008299526	-0.018632668
-0.005904614	-0.009370988
0.005063218	-0.010238997
0.001834901	-0.010660079
-0.002140993	-0.001893044
-0.016127484	-0.000315856
0.009984935	0.003468941
0.000923872	0.009088123
-0.005246178	0.00015597
0.000850505	-0.006571765
-0.004647975	-0.000156998
-0.012501069	-0.008673081
0.001021555	-0.014195948
-0.004802599	-0.005476818
0.00307316	-0.004857523
-0.003230989	0.012580811
-0.002845627	0.016216572
0.005446984	-0.002052254
-0.006714343	-0.010324927
0.004586454	-0.005443497
0.003072191	0.006401046
0.001493324	-0.002875401
0.005404376	-0.009483315
-0.000625113	-0.017102787
-0.00690202	-0.013896005
-0.001811777	-0.00752449
0.006366171	-0.008935405
-0.007786401	-0.000338753
-0.001580443	0.007762442
0.002606344	0.01881664
-0.006330105	0.007886995
0.004909306	0.000163653
-0.002530838	-0.003935076
0.006551205	-0.00197336
0.003141947	-0.002307186
0.001645567	-0.008450054
0.025356948	0.003322262
0.000915573	0.006446836
0.006613304	-0.006612687
-0.004099672	0.000994695
-0.002589855	-0.000165714
-0.007887012	0.002648131
0.000614832	0.005110884
0.00253214	0.001314708
0.009229952	0.001312982
-0.00182391	-0.010552447
0.000304176	-0.005318277
-0.016639559	-0.000500042
-0.003795999	-0.005014217
0.004955105	-0.005207908
0.001003551	-0.008797215
-0.000463019	-0.00323377
0.003159834	-0.006499082
-0.001463081	-0.001545463
0.001309137	-0.008109785
0	-0.013254467
-0.006175741	-0.021113177
0.002552122	-0.021751809
0.004008361	-0.009019849
-0.013554016	-0.02092752
-0.003906615	-0.012731763
0.009427777	-0.02047985
0.001162635	-0.005480538
-0.007385938	-0.021625682
-0.000546322	-0.002208614
-0.0027364	0.005812222
0.003672837	-0.005008525
-0.015565097	-0.006447735
-0.009152844	-0.014866377
-0.008672679	-0.027034294
-0.010214056	-0.02605315
0.018326892	-0.006076408
-0.000400104	0.008669322
-7.99952E-05	0.007310288
0.001519535	0.004915065
-0.010605057	0.005527225
0.001049477	0.01702616
0.000887141	0.039437126
0.001610931	0.010761363
-0.00282086	0.000594471
0.005232461	-0.002380009
0.001444159	-0.005375822
0.001362008	-0.012454962
-0.004172062	-0.001618451
0.000401937	0.005653155
0.001525822	0.001408309
0.001923986	0.016746803
0.004714131	0.028840658
-0.009128819	0.017140012
0.000804165	-0.004352358
0.00256883	0.009813251
0.005516664	-0.005460893
0.000159483	0.004333497
0.001911421	0.006371836
-0.000955278	0.009482269
0.000955278	0.032049356
-0.000238714	0.007676553
0.005951218	0.005321048
-0.001662774	0.001414177
0.008129156	0.001588563
-0.000865018	-0.012065441
0.004552606	-0.003576542
0.0046099	-0.000358359
0.001402259	-0.001793722
-0.004916354	-0.002696631
0.006005587	-0.010132166
-0.003505452	-0.007483835
0.003971891	0.011114262
0.000699242	0.024697032
-0.003813125	0.02754707
0.006372968	0.016205045
-0.001938661	0.005399946
0.002325966	0.00369562
-0.002636571	0.008016075
0.002559049	-0.009190473
-0.000542216	-0.011820469
0.003480932	-0.012305744
0.003930451	-0.009503311
0	0.00502209
-0.000692471	0.002243121
0.013683728	-0.005184045
0.001668837	0.011540908
-0.000834017	0.001198117
0.017148426	-0.002397672
0.00245773	-0.005157309
0.009402979	0.0022381
-0.001179797	-0.004481221
0.003388138	0.000863334
-0.003092999	0.000172577
0.00522303	-0.006926435
0.002711202	-0.011358794
0.012796408	0.004559012
0.002525388	-0.001225383
0.001656018	-0.001051525
0.000215797	-0.007391797
0.011513697	-0.016744246
-0.000782445	0.001615364
-0.008504021	-0.007199455
-0.001220768	-0.00797973
0.001220768	0.00127377
7.18361E-05	0.012828796
-0.001939475	0.016911841
0	0.020615685
-0.00028771	0.012373418
0.007452091	0.013739509
0.011145482	0.000505263
0	0.000673287
-0.007511359	0.001177163
-0.028132222	-0.000672495
0	-0.001683219
0	0.00033687
-0.001317767	-0.002529299
0	-0.005417315
-0.01016052	-0.013501017
0.003766995	-0.025970959
-0.007251197	-0.017097478
0.002743856	-0.005584091
-0.018310717	-0.013091096
0.019716837	-0.009932029
-0.002072839	-0.011900475
-0.005946227	-0.003935906
0.005279071	-0.000187811
0	-0.009056666
-0.010960859	0.004915873
0.010070511	-0.003400721
-0.00924614	0.004908449
0.000973307	0.003008652
-0.006381575	0.028322115
-0.003848694	0.033031185
0.001586568	0.008440353
-0.000755218	0.004367964
-0.014611005	-0.004893404
0.010750773	-0.001227102
-0.001973697	-0.00492352
-0.000304058	-0.007608636
-0.016863783	-0.018102475
0.002933263	-0.007443077
0.001463304	-0.010624756
0.008048819	0.017525093
0.008665953	0.015442936
0.007765705	-0.000534712
-0.000300406	0.016619902
0.006962349	-0.004921789
0.002310169	-0.005123234
-0.010625759	-0.007109877
-0.007399581	-0.000356824
-0.000530584	0.001426534
0.000909466	0.00533145
0.009575253	0.004950505
-0.008817919	-0.006369448
0.010467349	0.000177478
-0.016465681	0.026616875
-0.006954321	0.002933312
0.000919899	-0.005355459
0.001607595	-0.007301841
0.005796744	-0.011936248
-0.004497214	-0.00495664
0.004345069	-0.022977137
0.014123531	-0.006924226
0.002247383	-0.006236264
-0.027384425	0.026508451
0.015869731	0.009806622
0.004305245	-0.000532434
-0.003170517	0.004958395
0.001586568	-0.0035392
-0.001889003	-0.008009298
0.002492746	-0.012406884
-0.00537092	0.007211136
-0.001518119	-0.003058381
-0.002433771	-0.001442481
0.005922111	0.010232564
0.01256268	0.009067535
-0.009011077	0.012837598
0.01512223	0.004010817
0.01847754	0.00104366
-0.005925713	0.00347102
-0.003969958	0.006217637
0.025312254	0.004123717
-0.006412819	0.006664982
-0.002605676	0.005435719
0.025402984	0.021949444
-0.000918991	0.007923449
-0.015680985	0.009328273
0.017447458	0.025093805
0.002467874	0.018571513
0.000352072	0.003424661
0	-0.000932836
0.000351948	-0.005928254
0.006453431	-0.028890898
0.008286111	-0.015255083
0.02187932	-0.007715708
